mod_id,mod_version,jar,class_name,method,method_desc,pc,opcode,kind,callee_owner,callee_name,callee_desc,target_kind,entity_target,requests_search,inside_navigation,tick_driven,tick_evidence,cadence,tick_reason,method_checks_nav_state,throttle_hint,in_iterator_loop,mixin_targets
enhanced-cats,1.0.1,mods/.disabled/EnhancedCats-26.1.x-1.0.1-variantfix.jar,CatAIGoals/TamedSpecific/PlayWithItemsGoal,tick,()V,32,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,False,False,False,
enhanced-cats,1.0.1,mods/.disabled/EnhancedCats-26.1.x-1.0.1-variantfix.jar,CatAIGoals/TamedSpecific/SwatFlowerPotsGoal,start,()V,49,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,on_start,Goal.start,False,False,False,
enhanced-cats,1.0.1,mods/.disabled/EnhancedCats-26.1.x-1.0.1-variantfix.jar,CatAIGoals/TamedSpecific/TryToStealFoodGoal,tick,()V,116,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,True,False,False,
enhanced-cats,1.0.1,mods/.disabled/EnhancedCats-26.1.x-1.0.1-variantfix.jar,CatAIGoals/TamedSpecific/TryToStealFoodGoal,tick,()V,245,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,every_tick,Goal.tick,True,False,False,
enhanced-cats,1.0.1,mods/.disabled/EnhancedCats-26.1.x-1.0.1-variantfix.jar,CatAIGoals/TamedSpecific/ZoomiesGoal,tick,()V,91,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,every_tick,Goal.tick,False,True,False,
enhanced-cats,1.0.1,mods/.disabled/EnhancedCats-26.1.x-1.0.1-variantfix.jar,CatAIGoals/WanderAroundHomeGoal,tick,()V,128,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,every_tick,Goal.tick,True,False,False,
enhanced-cats,1.0.1,mods/.disabled/EnhancedCats-26.1.x-1.0.1-variantfix.jar,HandleOwnerCalls/FishUseHandler,lambda$registerFishUseCallback$0,(Lnet/minecraft/world/entity/player/Player;Lnet/minecraft/world/level/Level;Lnet/minecraft/world/InteractionHand;)Lnet/minecraft/world/InteractionResult;,162,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,False,,,,False,False,True,
enhanced-cats,1.0.1,mods/.disabled/EnhancedCats-26.1.x-1.0.1-variantfix.jar,Mixins/CatEntityMixin,BabyvillagerAnnoysCat,(Lnet/minecraft/world/entity/animal/feline/Cat;)V,210,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,same_class,every_tick,via onTick <- mixin@Entity.tick,False,False,True,net/minecraft/world/entity/animal/feline/Cat
enhanced-cats,1.0.1,mods/.disabled/EnhancedCats-26.1.x-1.0.1-variantfix.jar,Mixins/CatEntityMixin,BabyvillagerAnnoysCat,(Lnet/minecraft/world/entity/animal/feline/Cat;)V,276,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,same_class,every_tick,via onTick <- mixin@Entity.tick,False,False,True,net/minecraft/world/entity/animal/feline/Cat
enhanced-cats,1.0.1,mods/.disabled/EnhancedCats-26.1.x-1.0.1-variantfix.jar,Mixins/CatEntityMixin,IsAfraidOfStorm,(Lnet/minecraft/world/entity/animal/feline/Cat;)V,61,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,same_class,every_tick,via onTick <- mixin@Entity.tick,False,False,False,net/minecraft/world/entity/animal/feline/Cat
enhanced-cats,1.0.1,mods/.disabled/EnhancedCats-26.1.x-1.0.1-variantfix.jar,Mixins/CatEntityMixin,IsAfraidOfStorm,(Lnet/minecraft/world/entity/animal/feline/Cat;)V,209,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,same_class,every_tick,via onTick <- mixin@Entity.tick,False,False,False,net/minecraft/world/entity/animal/feline/Cat
enhanced-cats,1.0.1,mods/.disabled/EnhancedCats-26.1.x-1.0.1-variantfix.jar,Mixins/CatEntityMixin,RainyDay,(Lnet/minecraft/world/entity/animal/feline/Cat;)V,69,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,same_class,every_tick,via onTick <- mixin@Entity.tick,False,False,False,net/minecraft/world/entity/animal/feline/Cat
enhanced-cats,1.0.1,mods/.disabled/EnhancedCats-26.1.x-1.0.1-variantfix.jar,Mixins/CatEntityMixin,RainyDayUntamed,(Lnet/minecraft/world/entity/animal/feline/Cat;)V,63,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,same_class,every_tick,via onTick <- mixin@Entity.tick,False,False,False,net/minecraft/world/entity/animal/feline/Cat
enhanced-cats,1.0.1,mods/.disabled/EnhancedCats-26.1.x-1.0.1-variantfix.jar,Mixins/CatEntityMixin,cathuntsfish,(Lnet/minecraft/world/entity/animal/feline/Cat;)V,204,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,same_class,every_tick,via onTick <- mixin@Entity.tick,True,False,True,net/minecraft/world/entity/animal/feline/Cat
enhanced-cats,1.0.1,mods/.disabled/EnhancedCats-26.1.x-1.0.1-variantfix.jar,Mixins/CatEntityMixin,getfish,(Lnet/minecraft/world/entity/animal/feline/Cat;Ljava/util/List;)V,174,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,same_class,every_tick,via BabyvillagerAnnoysCat <- via onTick <- mixin@Entity.tick,True,False,True,net/minecraft/world/entity/animal/feline/Cat
eternalnether,26.1.4,mods/EternalNether-v26.1.4-mc26.1.x-Fabric.jar,fuzs/eternalnether/common/world/entity/ai/goal/FollowOwnerGoal,tick,()V,86,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,False,True,False,
herdinstinct,1.0.0,mods/herdinstinct-fabric-1.0.0.jar,jakobify/herdinstinct/HerdPanicUtil,updatePanicPath,(Lnet/minecraft/world/entity/PathfinderMob;Lnet/minecraft/world/phys/Vec3;DD)V,34,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,False,,,,False,False,False,
icys-better-horses,1.1.6,mods/icys-better-horses-1.1.6.jar,icy/betterhorses/net/goal/HorseFollowOwnerGoal,tick,()V,21,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,False,False,False,
icys-better-horses,1.1.6,mods/icys-better-horses-1.1.6.jar,icy/betterhorses/net/goal/HorseReturnHomeGoal,navigateHome,()V,49,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,same_class,every_tick,via tick <- Goal.tick,False,False,False,
icys-better-horses,1.1.6,mods/icys-better-horses-1.1.6.jar,icy/betterhorses/net/goal/HorseWanderBoundsGoal,bh_repathTowardBounds,()V,151,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,same_class,every_tick,via tick <- Goal.tick,False,False,False,
icys-better-horses,1.1.6,mods/icys-better-horses-1.1.6.jar,icy/betterhorses/net/goal/HorseWanderBoundsGoal,bh_repathTowardBounds,()V,175,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,same_class,every_tick,via tick <- Goal.tick,False,False,False,
magicdrive,1.0.3+26.1.2,mods/sailsandairships-1.0.3+26.1.2.jar,net/sailsandblimps/mod/entity/ai/GizmoAggroGoal,tick,()V,70,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,True,True,False,
mca,7.9.5+26.1.2,mods/mca-fabric-7.9.5+26.1.2.jar,net/conczin/mca/entity/VillagerEntityMCA,moveTowards,(Lnet/minecraft/core/BlockPos;FI)V,14,invokespecial,walk_target,net/minecraft/world/entity/ai/memory/WalkTarget,<init>,(Lnet/minecraft/core/BlockPos;FI)V,blockpos,False,True,False,True,cross_class,every_tick,via VillagerEntityMCA#moveTowards <- via VillagerEntityMCA#moveTowards <- via HuntingTask#tick <- Behavior.tick,False,False,False,
mca,7.9.5+26.1.2,mods/mca-fabric-7.9.5+26.1.2.jar,net/conczin/mca/entity/ai/Relationship,onTragedy,(Lnet/minecraft/world/damagesource/DamageSource;Lnet/minecraft/core/BlockPos;Lnet/conczin/mca/entity/ai/relationship/RelationshipType;Lnet/minecraft/world/entity/Entity;)V,138,invokespecial,walk_target,net/minecraft/world/entity/ai/memory/WalkTarget,<init>,(Lnet/minecraft/core/BlockPos;FI)V,blockpos,False,True,False,False,,,,False,False,False,
mca,7.9.5+26.1.2,mods/mca-fabric-7.9.5+26.1.2.jar,net/conczin/mca/entity/ai/brain/tasks/ArcherMovementTask,approach,(Lnet/minecraft/world/entity/PathfinderMob;Lnet/minecraft/world/entity/LivingEntity;)V,57,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,same_class,every_tick,via tick <- Behavior.tick,True,False,False,
mca,7.9.5+26.1.2,mods/mca-fabric-7.9.5+26.1.2.jar,net/conczin/mca/entity/ai/brain/tasks/ArcherMovementTask,findPathAway,(Lnet/minecraft/world/entity/PathfinderMob;Lnet/minecraft/world/entity/LivingEntity;DZ)Lnet/minecraft/world/level/pathfinder/Path;,115,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,createPath,(DDDI)Lnet/minecraft/world/level/pathfinder/Path;,coords,False,True,False,True,same_class,every_tick,via moveAway <- via tick <- Behavior.tick,False,False,False,
mca,7.9.5+26.1.2,mods/mca-fabric-7.9.5+26.1.2.jar,net/conczin/mca/entity/ai/brain/tasks/ArcherMovementTask,moveAway,(Lnet/minecraft/world/entity/PathfinderMob;Lnet/minecraft/world/entity/LivingEntity;DIDZ)V,131,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/level/pathfinder/Path;D)Z,path,False,False,False,True,same_class,every_tick,via tick <- Behavior.tick,True,False,False,
mca,7.9.5+26.1.2,mods/mca-fabric-7.9.5+26.1.2.jar,net/conczin/mca/entity/ai/brain/tasks/DeliverMessageTask,tick,(Lnet/minecraft/server/level/ServerLevel;Lnet/conczin/mca/entity/VillagerEntityMCA;J)V,47,invokestatic,behavior_utils,net/minecraft/world/entity/ai/behavior/BehaviorUtils,setWalkAndLookTargetMemories,(Lnet/minecraft/world/entity/LivingEntity;Lnet/minecraft/world/entity/Entity;FI)V,entity,True,True,False,True,direct,every_tick,Behavior.tick,False,False,False,
mca,7.9.5+26.1.2,mods/mca-fabric-7.9.5+26.1.2.jar,net/conczin/mca/entity/ai/brain/tasks/EnterBuildingTask,lambda$start$0,(Lnet/conczin/mca/entity/VillagerEntityMCA;Lnet/minecraft/core/BlockPos;)V,7,invokestatic,behavior_utils,net/minecraft/world/entity/ai/behavior/BehaviorUtils,setWalkAndLookTargetMemories,(Lnet/minecraft/world/entity/LivingEntity;Lnet/minecraft/core/BlockPos;FI)V,blockpos,False,True,False,False,,,,False,False,False,
mca,7.9.5+26.1.2,mods/mca-fabric-7.9.5+26.1.2.jar,net/conczin/mca/entity/ai/brain/tasks/ExtendedWalkTowardsTask,lambda$create$3,(Lnet/minecraft/world/entity/ai/behavior/declarative/BehaviorBuilder$Instance;Lnet/minecraft/world/entity/ai/behavior/declarative/MemoryAccessor;Lnet/minecraft/world/entity/ai/behavior/declarative/MemoryAccessor;ILnet/conczin/mca/entity/ai/brain/tasks/ExtendedWalkTowardsTask$WalkTargetResolver;IILnet/minecraft/world/entity/ai/memory/MemoryModuleType;Lnet/minecraft/world/entity/ai/behavior/declarative/MemoryAccessor;FLjava/util/function/Predicate;Ljava/util/function/Consumer;Lnet/minecraft/server/level/ServerLevel;Lnet/conczin/mca/entity/VillagerEntityMCA;J)Z,215,invokespecial,walk_target,net/minecraft/world/entity/ai/memory/WalkTarget,<init>,(Lnet/minecraft/world/phys/Vec3;FI)V,vec3,False,True,False,True,cross_class,every_tick,lambda created in ExtendedWalkTowardsTask#create <- via VillagerTasksMCA#getRestPackage <- via VillagerTasksMCA#initializeTasks <- via VillagerEntityMCA#refreshBrain <- via setProfession <- via tickDespawnDelay <- via aiStep <- Entity.aiStep,False,False,False,
mca,7.9.5+26.1.2,mods/mca-fabric-7.9.5+26.1.2.jar,net/conczin/mca/entity/ai/brain/tasks/ExtendedWalkTowardsTask,lambda$create$3,(Lnet/minecraft/world/entity/ai/behavior/declarative/BehaviorBuilder$Instance;Lnet/minecraft/world/entity/ai/behavior/declarative/MemoryAccessor;Lnet/minecraft/world/entity/ai/behavior/declarative/MemoryAccessor;ILnet/conczin/mca/entity/ai/brain/tasks/ExtendedWalkTowardsTask$WalkTargetResolver;IILnet/minecraft/world/entity/ai/memory/MemoryModuleType;Lnet/minecraft/world/entity/ai/behavior/declarative/MemoryAccessor;FLjava/util/function/Predicate;Ljava/util/function/Consumer;Lnet/minecraft/server/level/ServerLevel;Lnet/conczin/mca/entity/VillagerEntityMCA;J)Z,251,invokespecial,walk_target,net/minecraft/world/entity/ai/memory/WalkTarget,<init>,(Lnet/minecraft/core/BlockPos;FI)V,blockpos,False,True,False,True,cross_class,every_tick,lambda created in ExtendedWalkTowardsTask#create <- via VillagerTasksMCA#getRestPackage <- via VillagerTasksMCA#initializeTasks <- via VillagerEntityMCA#refreshBrain <- via setProfession <- via tickDespawnDelay <- via aiStep <- Entity.aiStep,False,False,False,
mca,7.9.5+26.1.2,mods/mca-fabric-7.9.5+26.1.2.jar,net/conczin/mca/entity/ai/brain/tasks/FollowTask,lambda$tick$0,(Lnet/conczin/mca/entity/VillagerEntityMCA;Lnet/minecraft/world/entity/player/Player;)V,92,invokestatic,behavior_utils,net/minecraft/world/entity/ai/behavior/BehaviorUtils,setWalkAndLookTargetMemories,(Lnet/minecraft/world/entity/LivingEntity;Lnet/minecraft/world/entity/Entity;FI)V,entity,True,True,False,True,direct,every_tick,lambda-in-Behavior.tick,False,False,False,
mca,7.9.5+26.1.2,mods/mca-fabric-7.9.5+26.1.2.jar,net/conczin/mca/entity/ai/brain/tasks/InteractTask,lambda$followPlayer$0,(Lnet/minecraft/world/entity/ai/Brain;Lnet/minecraft/world/entity/player/Player;)V,14,invokespecial,walk_target,net/minecraft/world/entity/ai/memory/WalkTarget,<init>,(Lnet/minecraft/world/entity/Entity;FI)V,entity,True,True,False,True,cross_class,every_tick,lambda created in InteractTask#followPlayer <- via tick <- Behavior.tick,False,False,False,
mca,7.9.5+26.1.2,mods/mca-fabric-7.9.5+26.1.2.jar,net/conczin/mca/entity/ai/brain/tasks/PatrolVillageTask,lambda$start$0,(Lnet/conczin/mca/entity/VillagerEntityMCA;Lnet/minecraft/core/BlockPos;)V,10,invokestatic,behavior_utils,net/minecraft/world/entity/ai/behavior/BehaviorUtils,setWalkAndLookTargetMemories,(Lnet/minecraft/world/entity/LivingEntity;Lnet/minecraft/core/BlockPos;FI)V,blockpos,False,True,False,False,,,,False,False,False,
mca,7.9.5+26.1.2,mods/mca-fabric-7.9.5+26.1.2.jar,net/conczin/mca/entity/ai/goal/GrimReaperIdleGoal,start,()V,23,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,on_start,Goal.start,False,False,False,
pathweaver,0.9.0+26.1.2,mods/pathweaver-0.9.0+26.1.2.jar,dev/pathweaver/brain/BrainSinkPort,probe,(DLnet/minecraft/core/BlockPos;)Ldev/pathweaver/brain/BrainSinkPolicy$Probe;,24,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,createPath,(Lnet/minecraft/core/BlockPos;I)Lnet/minecraft/world/level/pathfinder/Path;,blockpos,False,True,False,True,cross_class,every_tick,via BrainSinkPolicy#decide <- via MoveToTargetSinkMixin#pathweaver$decideDefers <- via pathweaver$claimAndDecide <- via pathweaver$deferBeforeVanillaCanForgetTheTarget <- mixin@Behavior.checkExtraStartConditions,False,False,False,
pathweaver,0.9.0+26.1.2,mods/pathweaver-0.9.0+26.1.2.jar,dev/pathweaver/mixin/PathNavigationMixin,pathweaver$install,(Lnet/minecraft/world/level/pathfinder/Path;)Z,6,invokevirtual,navigation,dev/pathweaver/mixin/PathNavigationMixin,moveTo,(Lnet/minecraft/world/level/pathfinder/Path;D)Z,path,False,False,True,False,,,,False,False,False,net/minecraft/world/entity/ai/navigation/PathNavigation
rabbit-pathfinding-fix,1.3.0,mods/rabbit-pathfinding-fix-1.3.0.jar,net/litetex/rpf/mixin/RabbitEntityEatCarrotCropGoalMixin,moveMobToBlock,()V,46,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDID)Z,coords,False,True,False,True,same_class,every_tick,via tickSuperRedirect <- mixin@Goal.tick,False,False,False,net/minecraft/world/entity/animal/rabbit/Rabbit$RaidGardenGoal
salts_animal_farm,0.2,mods/salts_animal_farm-26.1.2-Fabric-0.2-pathweaver-patched.jar,org/betterLostItems/salts_animal_farm/entity/ai/AnimalComfortGoal,createPathTo,(Lnet/minecraft/core/BlockPos;)Lnet/minecraft/world/level/pathfinder/Path;,85,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,createPath,(Lnet/minecraft/core/BlockPos;I)Lnet/minecraft/world/level/pathfinder/Path;,blockpos,False,True,False,True,same_class,every_tick,via evaluateSpaceCandidate <- via findSpaceTarget <- via updateSpaceTarget <- via tick <- Goal.tick,False,False,False,
salts_animal_farm,0.2,mods/salts_animal_farm-26.1.2-Fabric-0.2-pathweaver-patched.jar,org/betterLostItems/salts_animal_farm/entity/ai/AnimalComfortGoal,start,()V,55,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,on_start,Goal.start,True,False,False,
salts_animal_farm,0.2,mods/salts_animal_farm-26.1.2-Fabric-0.2-pathweaver-patched.jar,org/betterLostItems/salts_animal_farm/entity/ai/AnimalComfortGoal,tick,()V,437,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,every_tick,Goal.tick,True,True,False,
salts_animal_farm,0.2,mods/salts_animal_farm-26.1.2-Fabric-0.2-pathweaver-patched.jar,org/betterLostItems/salts_animal_farm/entity/ai/AnimalComfortGoal,tick,()V,503,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,every_tick,Goal.tick,True,True,False,
salts_animal_farm,0.2,mods/salts_animal_farm-26.1.2-Fabric-0.2-pathweaver-patched.jar,org/betterLostItems/salts_animal_farm/entity/ai/AnimalComfortGoal,updateFriendTarget,()V,146,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,same_class,every_tick,via tick <- Goal.tick,True,False,False,
salts_animal_farm,0.2,mods/salts_animal_farm-26.1.2-Fabric-0.2-pathweaver-patched.jar,org/betterLostItems/salts_animal_farm/entity/ai/AnimalComfortGoal,updateSpaceTarget,()V,202,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,same_class,every_tick,via tick <- Goal.tick,True,True,False,
salts_animal_farm,0.2,mods/salts_animal_farm-26.1.2-Fabric-0.2-pathweaver-patched.jar,org/betterLostItems/salts_animal_farm/entity/ai/FarmAnimalFleeHostilesGoal,start,()V,34,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,on_start,Goal.start,False,False,False,
salts_animal_farm,0.2,mods/salts_animal_farm-26.1.2-Fabric-0.2-pathweaver-patched.jar,org/betterLostItems/salts_animal_farm/entity/ai/FarmAnimalFranticGoal,moveSomewhere,()V,76,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,same_class,every_tick,via tick <- Goal.tick,False,False,False,
stormiespiders,3.3.0,mods/stormiespiders-fabric-26.1-3.3.0.jar,win/demistorm/stormiespiders/common/entity/movement/AdvancedClimberPathNavigator,createPath,(Lnet/minecraft/core/BlockPos;I)Lnet/minecraft/world/level/pathfinder/Path;,9,invokevirtual,navigation,win/demistorm/stormiespiders/common/entity/movement/AdvancedClimberPathNavigator,createPath,(Ljava/util/Set;IZI)Lnet/minecraft/world/level/pathfinder/Path;,blockpos_set,False,True,True,True,cross_class,every_tick,via BetterSpiderPathNavigator#tick <- PathNavigation.tick,False,False,False,
stormiespiders,3.3.0,mods/stormiespiders-fabric-26.1-3.3.0.jar,win/demistorm/stormiespiders/common/entity/movement/AdvancedClimberPathNavigator,createPath,(Lnet/minecraft/world/entity/Entity;I)Lnet/minecraft/world/level/pathfinder/Path;,12,invokevirtual,navigation,win/demistorm/stormiespiders/common/entity/movement/AdvancedClimberPathNavigator,createPath,(Ljava/util/Set;IZI)Lnet/minecraft/world/level/pathfinder/Path;,blockpos_set,False,True,True,False,,,,False,False,False,
stormiespiders,3.3.0,mods/stormiespiders-fabric-26.1-3.3.0.jar,win/demistorm/stormiespiders/common/entity/movement/AdvancedClimberPathNavigator,tick,()V,18,invokevirtual,navigation,win/demistorm/stormiespiders/common/entity/movement/AdvancedClimberPathNavigator,recomputePath,()V,current_target,False,True,True,True,direct,every_tick,PathNavigation.tick,True,True,False,
stormiespiders,3.3.0,mods/stormiespiders-fabric-26.1-3.3.0.jar,win/demistorm/stormiespiders/common/entity/movement/AdvancedGroundPathNavigator,createPath,(Ljava/util/Set;IZI)Lnet/minecraft/world/level/pathfinder/Path;,101,invokespecial,navigation,net/minecraft/world/entity/ai/navigation/GroundPathNavigation,createPath,(Ljava/util/Set;IZI)Lnet/minecraft/world/level/pathfinder/Path;,blockpos_set,False,True,True,True,cross_class,every_tick,via AdvancedClimberPathNavigator#createPath <- via BetterSpiderPathNavigator#tick <- PathNavigation.tick,False,False,False,
stormiespiders,3.3.0,mods/stormiespiders-fabric-26.1-3.3.0.jar,win/demistorm/stormiespiders/common/entity/movement/AdvancedGroundPathNavigator,recomputePath,()V,41,invokevirtual,navigation,win/demistorm/stormiespiders/common/entity/movement/AdvancedGroundPathNavigator,createPath,(Lnet/minecraft/core/BlockPos;I)Lnet/minecraft/world/level/pathfinder/Path;,blockpos,False,True,True,True,cross_class,every_tick,via AdvancedClimberPathNavigator#tick <- PathNavigation.tick,False,False,False,
stormiespiders,3.3.0,mods/stormiespiders-fabric-26.1-3.3.0.jar,win/demistorm/stormiespiders/common/entity/movement/BetterSpiderPathNavigator,createPath,(Lnet/minecraft/core/BlockPos;I)Lnet/minecraft/world/level/pathfinder/Path;,8,invokespecial,navigation,win/demistorm/stormiespiders/common/entity/movement/AdvancedClimberPathNavigator,createPath,(Lnet/minecraft/core/BlockPos;I)Lnet/minecraft/world/level/pathfinder/Path;,blockpos,False,True,True,True,same_class,every_tick,via tick <- PathNavigation.tick,False,False,False,
stormiespiders,3.3.0,mods/stormiespiders-fabric-26.1-3.3.0.jar,win/demistorm/stormiespiders/common/entity/movement/BetterSpiderPathNavigator,createPath,(Lnet/minecraft/world/entity/Entity;I)Lnet/minecraft/world/level/pathfinder/Path;,11,invokespecial,navigation,win/demistorm/stormiespiders/common/entity/movement/AdvancedClimberPathNavigator,createPath,(Lnet/minecraft/world/entity/Entity;I)Lnet/minecraft/world/level/pathfinder/Path;,entity,True,True,True,False,,,,False,False,False,
stormiespiders,3.3.0,mods/stormiespiders-fabric-26.1-3.3.0.jar,win/demistorm/stormiespiders/common/entity/movement/BetterSpiderPathNavigator,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,3,invokevirtual,navigation,win/demistorm/stormiespiders/common/entity/movement/BetterSpiderPathNavigator,createPath,(Lnet/minecraft/world/entity/Entity;I)Lnet/minecraft/world/level/pathfinder/Path;,entity,True,True,True,False,,,,False,False,False,
stormiespiders,3.3.0,mods/stormiespiders-fabric-26.1-3.3.0.jar,win/demistorm/stormiespiders/common/entity/movement/BetterSpiderPathNavigator,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,17,invokevirtual,navigation,win/demistorm/stormiespiders/common/entity/movement/BetterSpiderPathNavigator,moveTo,(Lnet/minecraft/world/level/pathfinder/Path;D)Z,path,False,False,True,False,,,,False,False,False,
stormiespiders,3.3.0,mods/stormiespiders-fabric-26.1-3.3.0.jar,win/demistorm/stormiespiders/common/entity/movement/BetterSpiderPathNavigator,tick,()V,143,invokevirtual,navigation,win/demistorm/stormiespiders/common/entity/movement/BetterSpiderPathNavigator,createPath,(Lnet/minecraft/core/BlockPos;I)Lnet/minecraft/world/level/pathfinder/Path;,blockpos,False,True,True,True,direct,every_tick,PathNavigation.tick,True,False,False,
stormiespiders,3.3.0,mods/stormiespiders-fabric-26.1-3.3.0.jar,win/demistorm/stormiespiders/common/entity/movement/BetterSpiderPathNavigator,tick,()V,157,invokevirtual,navigation,win/demistorm/stormiespiders/common/entity/movement/BetterSpiderPathNavigator,moveTo,(Lnet/minecraft/world/level/pathfinder/Path;D)Z,path,False,False,True,True,direct,every_tick,PathNavigation.tick,True,False,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/AdultCorrectionGoal,tick,()V,49,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,False,False,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/BabyBiteBackGoal,tick,()V,49,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,False,False,False,
